city	month	avg_max_temperature	avg_min_temperature	avg_precipitation	histroy_max_temperature	histroy_min_temperature
榆林	2月	3℃	-11℃	4mm	17℃(1960)	17℃(1960)
榆林	3月	10℃	-3℃	11mm	29℃(2003)	29℃(2003)
榆林	4月	18℃	3℃	22mm	35℃(1994)	35℃(1994)
榆林	5月	24℃	10℃	31mm	36℃(1980)	36℃(1980)
榆林	6月	29℃	14℃	42mm	39℃(2005)	39℃(2005)
榆林	7月	30℃	17℃	87mm	39℃(1953)	39℃(1953)
榆林	8月	28℃	16℃	109mm	37℃(1953)	37℃(1953)
榆林	9月	23℃	10℃	55mm	36℃(1998)	36℃(1998)
榆林	10月	16℃	3℃	25mm	29℃(1987)	29℃(1987)
榆林	11月	8℃	-5℃	9mm	22℃(1979)	22℃(1979)
榆林	12月	0℃	-13℃	2mm	13℃(1989)	13℃(1989)
榆社	1月	1℃	-12℃	4mm	15℃(2002)	15℃(2002)
榆社	2月	4℃	-9℃	7mm	20℃(1996)	20℃(1996)
榆社	3月	11℃	-3℃	14mm	27℃(2003)	27℃(2003)
榆社	4月	18℃	4℃	26mm	35℃(2006)	35℃(2006)
榆社	5月	24℃	9℃	37mm	37℃(1981)	37℃(1981)
榆社	6月	28℃	14℃	69mm	39℃(2005)	39℃(2005)
榆社	7月	28℃	17℃	143mm	36℃(1972)	36℃(1972)
榆社	8月	27℃	16℃	120mm	35℃(1965)	35℃(1965)
榆社	9月	22℃	10℃	70mm	35℃(1997)	35℃(1997)
榆社	10月	17℃	4℃	35mm	28℃(1980)	28℃(1980)
榆社	11月	9℃	-3℃	15mm	23℃(1979)	23℃(1979)
榆社	12月	3℃	-10℃	5mm	16℃(1989)	16℃(1989)
玉环	1月	10℃	5℃	53mm	23℃(1972)	23℃(1972)
玉环	2月	10℃	5℃	78mm	24℃(2001)	24℃(2001)
玉环	3月	13℃	8℃	118mm	24℃(1966)	24℃(1966)
玉环	4月	18℃	13℃	135mm	26℃(1979)	26℃(1979)
玉环	5月	22℃	17℃	169mm	31℃(2003)	31℃(2003)
玉环	6月	26℃	21℃	196mm	32℃(2004)	32℃(2004)
玉环	7月	29℃	25℃	98mm	34℃(2006)	34℃(2006)
玉环	8月	30℃	25℃	166mm	35℃(1966)	35℃(1966)
玉环	9月	28℃	22℃	165mm	34℃(1981)	34℃(1981)
玉环	10月	23℃	18℃	66mm	30℃(1982)	30℃(1982)
玉环	11月	18℃	13℃	63mm	27℃(1996)	27℃(1996)
玉环	12月	13℃	8℃	46mm	24℃(1987)	24℃(1987)
玉林	1月	18℃	10℃	50mm	29℃(1964)	29℃(1964)
玉林	2月	18℃	12℃	67mm	33℃(1973)	33℃(1973)
玉林	3月	22℃	15℃	81mm	33℃(2000)	33℃(2000)
玉林	4月	26℃	20℃	173mm	35℃(2005)	35℃(2005)
玉林	5月	30℃	23℃	234mm	37℃(1958)	37℃(1958)
玉林	6月	32℃	25℃	251mm	38℃(2004)	38℃(2004)
玉林	7月	33℃	25℃	221mm	38℃(1989)	38℃(1989)
玉林	8月	33℃	25℃	229mm	38℃(1957)	38℃(1957)
玉林	9月	32℃	24℃	127mm	38℃(1963)	38℃(1963)
玉林	10月	29℃	20℃	65mm	36℃(2005)	36℃(2005)
玉林	11月	25℃	15℃	39mm	33℃(1996)	33℃(1996)
玉林	12月	21℃	11℃	33mm	30℃(1968)	30℃(1968)
玉门	1月	-3℃	-15℃	1mm	12℃(2002)	12℃(2002)
玉门	2月	2℃	-12℃	2mm	16℃(1992)	16℃(1992)
玉门	3月	9℃	-5℃	5mm	24℃(2003)	24℃(2003)
玉门	4月	17℃	2℃	5mm	32℃(2004)	32℃(2004)
玉门	5月	23℃	8℃	8mm	33℃(1969)	33℃(1969)
玉门	6月	27℃	12℃	9mm	35℃(2005)	35℃(2005)
玉门	7月	29℃	14℃	13mm	38℃(2005)	38℃(2005)
玉门	8月	28℃	13℃	11mm	36℃(2008)	36℃(2008)
玉门	9月	23℃	8℃	5mm	33℃(1998)	33℃(1998)
玉门	10月	15℃	1℃	2mm	27℃(2008)	27℃(2008)
玉门	11月	6℃	-7℃	2mm	19℃(1972)	19℃(1972)
玉门	12月	-2℃	-13℃	2mm	15℃(1978)	15℃(1978)
玉山	1月	10℃	2℃	86mm	26℃(1972)	26℃(1972)
玉山	2月	12℃	4℃	122mm	29℃(1979)	29℃(1979)
玉山	3月	16℃	8℃	199mm	34℃(2007)	34℃(2007)
玉山	4月	22℃	13℃	249mm	35℃(2004)	35℃(2004)
玉山	5月	27℃	18℃	288mm	37℃(1963)	37℃(1963)
玉山	6月	30℃	22℃	342mm	39℃(1951)	39℃(1951)
玉山	7月	34℃	25℃	147mm	42℃(1953)	42℃(1953)
玉山	8月	34℃	25℃	105mm	43℃(1953)	43℃(1953)
玉山	9月	30℃	21℃	89mm	41℃(1951)	41℃(1951)
玉山	10月	25℃	15℃	66mm	38℃(2005)	38℃(2005)
玉山	11月	19℃	9℃	72mm	32℃(1984)	32℃(1984)
玉山	12月	13℃	4℃	59mm	28℃(1968)	28℃(1968)
玉树	1月	2℃	-15℃	4mm	18℃(2007)	18℃(2007)
玉树	2月	4℃	-12℃	5mm	15℃(1991)	15℃(1991)
玉树	3月	8℃	-7℃	8mm	23℃(1999)	23℃(1999)
玉树	4月	13℃	-3℃	14mm	23℃(2003)	23℃(2003)
玉树	5月	16℃	1℃	53mm	26℃(1995)	26℃(1995)
玉树	6月	18℃	5℃	98mm	29℃(1961)	29℃(1961)
玉树	7月	20℃	7℃	98mm	30℃(2006)	30℃(2006)
玉树	8月	20℃	6℃	87mm	29℃(2006)	29℃(2006)
玉树	9月	17℃	4℃	74mm	27℃(2006)	27℃(2006)
玉树	10月	12℃	-2℃	27mm	25℃(2007)	25℃(2007)
玉树	11月	7℃	-10℃	3mm	19℃(1964)	19℃(1964)
玉树	12月	3℃	-14℃	2mm	15℃(1987)	15℃(1987)
玉溪	1月	17℃	3℃	15mm	24℃(2008)	24℃(2008)
玉溪	2月	19℃	4℃	15mm	28℃(1999)	28℃(1999)
玉溪	3月	23℃	7℃	16mm	29℃(2007)	29℃(2007)
玉溪	4月	26℃	11℃	30mm	33℃(1958)	33℃(1958)
玉溪	5月	27℃	15℃	89mm	34℃(1952)	34℃(1952)
玉溪	6月	26℃	18℃	145mm	34℃(1958)	34℃(1958)
玉溪	7月	26℃	18℃	177mm	32℃(1952)	32℃(1952)
玉溪	8月	26℃	17℃	178mm	33℃(1951)	33℃(1951)
玉溪	9月	25℃	16℃	99mm	31℃(1963)	31℃(1963)
玉溪	10月	22℃	13℃	74mm	29℃(1981)	29℃(1981)
玉溪	11月	20℃	8℃	43mm	26℃(1971)	26℃(1971)
玉溪	12月	17℃	4℃	16mm	25℃(1998)	25℃(1998)
元江	1月	24℃	12℃	14mm	35℃(2005)	35℃(2005)
元江	2月	27℃	14℃	18mm	37℃(1999)	37℃(1999)
元江	3月	31℃	17℃	20mm	40℃(1959)	40℃(1959)
元江	4月	34℃	20℃	46mm	42℃(1958)	42℃(1958)
元江	5月	35℃	23℃	98mm	43℃(2005)	43℃(2005)
元江	6月	34℃	25℃	128mm	42℃(1983)	42℃(1983)
元江	7月	34℃	25℃	131mm	42℃(1983)	42℃(1983)
元江	8月	34℃	24℃	131mm	40℃(1953)	40℃(1953)
元江	9月	33℃	23℃	80mm	40℃(1963)	40℃(1963)
元江	10月	30℃	20℃	70mm	38℃(1981)	38℃(1981)
元江	11月	27℃	16℃	47mm	36℃(1981)	36℃(1981)
元江	12月	24℃	13℃	17mm	33℃(1998)	33℃(1998)
元谋	1月	23℃	8℃	5mm	31℃(1982)	31℃(1982)
元谋	2月	26℃	10℃	4mm	33℃(1999)	33℃(1999)
元谋	3月	30℃	14℃	7mm	37℃(2004)	37℃(2004)
元谋	4月	32℃	18℃	12mm	40℃(1958)	40℃(1958)
元谋	5月	33℃	21℃	55mm	42℃(1963)	42℃(1963)
元谋	6月	32℃	22℃	117mm	41℃(1963)	41℃(1963)
元谋	7月	31℃	22℃	144mm	40℃(1961)	40℃(1961)
元谋	8月	31℃	21℃	116mm	37℃(2008)	37℃(2008)
元谋	9月	30℃	20℃	93mm	38℃(1963)	38℃(1963)
元谋	10月	28℃	17℃	62mm	35℃(2008)	35℃(2008)
元谋	11月	25℃	12℃	23mm	33℃(1990)	33℃(1990)
元谋	12月	23℃	8℃	5mm	30℃(1958)	30℃(1958)
沅江	1月	8℃	2℃	62mm	24℃(1972)	24℃(1972)
沅江	2月	10℃	4℃	83mm	28℃(2003)	28℃(2003)
沅江	3月	15℃	8℃	127mm	33℃(2007)	33℃(2007)
沅江	4月	21℃	14℃	177mm	35℃(1988)	35℃(1988)
沅江	5月	26℃	19℃	192mm	36℃(1985)	36℃(1985)
沅江	6月	29℃	23℃	181mm	38℃(1981)	38℃(1981)
沅江	7月	33℃	26℃	132mm	39℃(1961)	39℃(1961)
沅江	8月	32℃	25℃	125mm	39℃(1969)	39℃(1969)
沅江	9月	28℃	21℃	65mm	37℃(1995)	37℃(1995)
沅江	10月	22℃	16℃	79mm	34℃(1992)	34℃(1992)
沅江	11月	17℃	10℃	70mm	30℃(2003)	30℃(2003)
沅江	12月	11℃	4℃	42mm	23℃(1987)	23℃(1987)
沅陵	1月	9℃	2℃	45mm	24℃(1972)	24℃(1972)
沅陵	2月	11℃	4℃	59mm	30℃(2003)	30℃(2003)
沅陵	3月	15℃	7℃	96mm	32℃(2007)	32℃(2007)
沅陵	4月	22℃	13℃	178mm	36℃(2004)	36℃(2004)
沅陵	5月	26℃	17℃	224mm	36℃(1958)	36℃(1958)
沅陵	6月	30℃	21℃	239mm	38℃(1961)	38℃(1961)
沅陵	7月	33℃	24℃	195mm	40℃(1971)	40℃(1971)
沅陵	8月	33℃	23℃	121mm	40℃(1972)	40℃(1972)
沅陵	9月	29℃	20℃	74mm	38℃(1995)	38℃(1995)
沅陵	10月	23℃	14℃	102mm	35℃(1956)	35℃(1956)
沅陵	11月	17℃	9℃	67mm	31℃(1979)	31℃(1979)
沅陵	12月	12℃	4℃	35mm	23℃(1994)	23℃(1994)
原平	1月	0℃	-14℃	2mm	11℃(2002)	11℃(2002)
原平	2月	4℃	-10℃	4mm	18℃(1963)	18℃(1963)
原平	3月	10℃	-3℃	8mm	27℃(1963)	27℃(1963)
原平	4月	19℃	4℃	18mm	37℃(2006)	37℃(2006)
原平	5月	25℃	10℃	31mm	38℃(1980)	38℃(1980)
原平	6月	29℃	15℃	57mm	41℃(2005)	41℃(2005)
原平	7月	29℃	18℃	105mm	40℃(1955)	40℃(1955)
原平	8月	28℃	16℃	116mm	38℃(1973)	38℃(1973)
原平	9月	23℃	10℃	59mm	33℃(2002)	33℃(2002)
原平	10月	17℃	3℃	22mm	28℃(1987)	28℃(1987)
原平	11月	8℃	-4℃	8mm	21℃(1979)	21℃(1979)
原平	12月	1℃	-12℃	2mm	15℃(1989)	15℃(1989)
岳阳	1月	8℃	2℃	57mm	24℃(1972)	24℃(1972)
岳阳	2月	10℃	4℃	75mm	28℃(1979)	28℃(1979)
岳阳	3月	15℃	8℃	121mm	33℃(2007)	33℃(2007)
岳阳	4月	21℃	14℃	173mm	34℃(1967)	34℃(1967)
岳阳	5月	26℃	19℃	185mm	35℃(1991)	35℃(1991)
岳阳	6月	29℃	23℃	213mm	37℃(1961)	37℃(1961)
岳阳	7月	32℃	26℃	134mm	39℃(1971)	39℃(1971)
岳阳	8月	32℃	26℃	117mm	38℃(1972)	38℃(1972)
岳阳	9月	28℃	21℃	61mm	37℃(1995)	37℃(1995)
岳阳	10月	22℃	15℃	77mm	33℃(1959)	33℃(1959)
岳阳	11月	16℃	10℃	69mm	30℃(2003)	30℃(2003)
岳阳	12月	11℃	4℃	42mm	23℃(1987)	23℃(1987)
越西	1月	11℃	0℃	5mm	24℃(2006)	24℃(2006)
越西	2月	13℃	1℃	10mm	28℃(1984)	28℃(1984)
越西	3月	19℃	4℃	25mm	33℃(2007)	33℃(2007)
越西	4月	22℃	9℃	57mm	35℃(1958)	35℃(1958)
越西	5月	23℃	13℃	124mm	35℃(1958)	35℃(1958)
越西	6月	24℃	16℃	204mm	35℃(1958)	35℃(1958)
越西	7月	27℃	18℃	210mm	34℃(1959)	34℃(1959)
越西	8月	27℃	17℃	204mm	35℃(1953)	35℃(1953)
越西	9月	23℃	14℃	167mm	35℃(2006)	35℃(2006)
越西	10月	18℃	11℃	81mm	31℃(2007)	31℃(2007)
越西	11月	15℃	6℃	26mm	26℃(1953)	26℃(1953)
越西	12月	12℃	2℃	6mm	23℃(2002)	23℃(2002)
郧西	1月	9℃	-1℃	14mm	22℃(2007)	22℃(2007)
郧西	2月	12℃	1℃	18mm	24℃(1993)	24℃(1993)
郧西	3月	17℃	5℃	36mm	35℃(2007)	35℃(2007)
郧西	4月	23℃	11℃	53mm	38℃(2004)	38℃(2004)
郧西	5月	28℃	15℃	73mm	38℃(2007)	38℃(2007)
郧西	6月	31℃	20℃	106mm	42℃(2006)	42℃(2006)
郧西	7月	33℃	23℃	148mm	42℃(2002)	42℃(2002)
郧西	8月	31℃	22℃	124mm	40℃(1997)	40℃(1997)
郧西	9月	27℃	18℃	91mm	40℃(1997)	40℃(1997)
郧西	10月	22℃	12℃	64mm	35℃(1998)	35℃(1998)
郧西	11月	16℃	5℃	28mm	29℃(2006)	29℃(2006)
郧西	12月	11℃	0℃	13mm	21℃(1989)	21℃(1989)
运城	1月	5℃	-6℃	5mm	16℃(1960)	16℃(1960)
运城	2月	9℃	-3℃	7mm	25℃(1977)	25℃(1977)
运城	3月	15℃	3℃	20mm	30℃(2003)	30℃(2003)
运城	4月	22℃	9℃	39mm	38℃(2006)	38℃(2006)
运城	5月	27℃	14℃	50mm	40℃(1980)	40℃(1980)
运城	6月	32℃	20℃	63mm	43℃(1966)	43℃(1966)
运城	7月	33℃	23℃	109mm	41℃(2002)	41℃(2002)
运城	8月	31℃	22℃	84mm	41℃(2005)	41℃(2005)
运城	9月	26℃	16℃	82mm	40℃(1997)	40℃(1997)
运城	10月	20℃	9℃	52mm	33℃(1987)	33℃(1987)
运城	11月	13℃	2℃	21mm	25℃(1979)	25℃(1979)
运城	12月	6℃	-5℃	5mm	18℃(1971)	18℃(1971)
杂多	1月	-2℃	-18℃	7mm	13℃(2007)	13℃(2007)
杂多	2月	0℃	-15℃	6mm	12℃(2001)	12℃(2001)
杂多	3月	4℃	-10℃	9mm	19℃(1999)	19℃(1999)
杂多	4月	9℃	-5℃	14mm	20℃(1970)	20℃(1970)
杂多	5月	13℃	-1℃	47mm	24℃(1995)	24℃(1995)
杂多	6月	15℃	4℃	119mm	27℃(1995)	27℃(1995)
杂多	7月	18℃	6℃	110mm	26℃(2006)	26℃(2006)
杂多	8月	17℃	5℃	98mm	25℃(1997)	25℃(1997)
杂多	9月	15℃	2℃	80mm	23℃(1995)	23℃(1995)
杂多	10月	9℃	-4℃	29mm	22℃(2007)	22℃(2007)
杂多	11月	3℃	-12℃	5mm	15℃(1981)	15℃(1981)
杂多	12月	-1℃	-17℃	4mm	12℃(1994)	12℃(1994)
枣阳	1月	8℃	-2℃	16mm	20℃(2002)	20℃(2002)
枣阳	2月	10℃	0℃	24mm	24℃(1998)	24℃(1998)
枣阳	3月	15℃	5℃	47mm	31℃(2007)	31℃(2007)
枣阳	4月	22℃	11℃	75mm	36℃(2004)	36℃(2004)
枣阳	5月	27℃	17℃	96mm	37℃(1958)	37℃(1958)
枣阳	6月	31℃	21℃	110mm	39℃(1974)	39℃(1974)
枣阳	7月	32℃	24℃	174mm	41℃(1988)	41℃(1988)
枣阳	8月	32℃	23℃	126mm	41℃(1959)	41℃(1959)
枣阳	9月	27℃	18℃	75mm	39℃(1999)	39℃(1999)
枣阳	10月	22℃	13℃	57mm	35℃(1959)	35℃(1959)
枣阳	11月	16℃	6℃	36mm	29℃(1979)	29℃(1979)
枣阳	12月	10℃	1℃	15mm	21℃(1971)	21℃(1971)
泽当	1月	8℃	-8℃	0mm	21℃(2001)	21℃(2001)
泽当	2月	10℃	-5℃	1mm	21℃(1961)	21℃(1961)
泽当	3月	13℃	-2℃	4mm	25℃(1999)	25℃(1999)
泽当	4月	17℃	2℃	11mm	26℃(1999)	26℃(1999)
泽当	5月	20℃	6℃	26mm	29℃(1998)	29℃(1998)
泽当	6月	23℃	10℃	61mm	30℃(1987)	30℃(1987)
泽当	7月	23℃	11℃	115mm	30℃(2007)	30℃(2007)
泽当	8月	22℃	10℃	114mm	29℃(1983)	29℃(1983)
泽当	9月	21℃	8℃	56mm	27℃(2006)	27℃(2006)
泽当	10月	18℃	3℃	8mm	25℃(2006)	25℃(2006)
泽当	11月	13℃	-3℃	1mm	22℃(1981)	22℃(1981)
泽当	12月	9℃	-7℃	0mm	19℃(1994)	19℃(1994)
扎鲁特旗	1月	-7℃	-17℃	1mm	9℃(1983)	9℃(1983)
扎鲁特旗	2月	-2℃	-15℃	1mm	17℃(1992)	17℃(1992)
扎鲁特旗	3月	5℃	-8℃	4mm	29℃(2002)	29℃(2002)
扎鲁特旗	4月	16℃	2℃	10mm	35℃(1996)	35℃(1996)
扎鲁特旗	5月	23℃	9℃	25mm	41℃(1974)	41℃(1974)
扎鲁特旗	6月	27℃	15℃	70mm	44℃(2007)	44℃(2007)
扎鲁特旗	7月	29℃	19℃	130mm	41℃(1997)	41℃(1997)
扎鲁特旗	8月	28℃	17℃	89mm	39℃(1970)	39℃(1970)
扎鲁特旗	9月	23℃	9℃	30mm	34℃(1955)	34℃(1955)
扎鲁特旗	10月	14℃	1℃	15mm	31℃(1982)	31℃(1982)
扎鲁特旗	11月	3℃	-8℃	3mm	22℃(1976)	22℃(1976)
扎鲁特旗	12月	-5℃	-15℃	1mm	12℃(2004)	12℃(2004)
沾益	1月	15℃	2℃	17mm	24℃(2005)	24℃(2005)
沾益	2月	17℃	4℃	18mm	26℃(1973)	26℃(1973)
沾益	3月	21℃	7℃	19mm	30℃(2007)	30℃(2007)
沾益	4月	24℃	11℃	32mm	32℃(1958)	32℃(1958)
沾益	5月	25℃	14℃	112mm	33℃(1994)	33℃(1994)
沾益	6月	24℃	16℃	194mm	32℃(1977)	32℃(1977)
沾益	7月	25℃	17℃	180mm	31℃(1953)	31℃(1953)
沾益	8月	25℃	16℃	163mm	32℃(1953)	32℃(1953)
沾益	9月	23℃	14℃	109mm	30℃(2008)	30℃(2008)
沾益	10月	20℃	11℃	89mm	28℃(2003)	28℃(2003)
沾益	11月	17℃	7℃	38mm	26℃(2002)	26℃(2002)
沾益	12月	15℃	3℃	15mm	25℃(1998)	25℃(1998)
湛江	1月	20℃	14℃	20mm	--	--
湛江	2月	20℃	15℃	32mm	--	--
湛江	3月	22℃	18℃	42mm	--	--
湛江	4月	27℃	22℃	84mm	--	--
湛江	5月	30℃	25℃	160mm	--	--
湛江	6月	32℃	26℃	174mm	--	--
湛江	7月	32℃	26℃	189mm	--	--
湛江	8月	32℃	26℃	204mm	--	--
湛江	9月	31℃	25℃	163mm	--	--
湛江	10月	29℃	22℃	66mm	--	--
湛江	11月	26℃	19℃	30mm	--	--
湛江	12月	22℃	15℃	26mm	--	--
张北	1月	-8℃	-21℃	2mm	8℃(1979)	8℃(1979)
张北	2月	-4℃	-18℃	3mm	13℃(1979)	13℃(1979)
张北	3月	3℃	-10℃	6mm	21℃(2002)	21℃(2002)
张北	4月	12℃	-1℃	15mm	28℃(1994)	28℃(1994)
张北	5月	19℃	5℃	32mm	33℃(1982)	33℃(1982)
张北	6月	23℃	10℃	70mm	35℃(1961)	35℃(1961)
张北	7月	24℃	13℃	102mm	33℃(1958)	33℃(1958)
张北	8月	23℃	12℃	91mm	33℃(1991)	33℃(1991)
张北	9月	18℃	5℃	45mm	31℃(1998)	31℃(1998)
张北	10月	11℃	-1℃	17mm	24℃(2008)	24℃(2008)
张北	11月	2℃	-10℃	5mm	17℃(2003)	17℃(2003)
张北	12月	-6℃	-18℃	2mm	9℃(1968)	9℃(1968)
张家口	1月	-3℃	-13℃	2mm	10℃(2002)	10℃(2002)
张家口	2月	1℃	-11℃	4mm	18℃(1992)	18℃(1992)
张家口	3月	9℃	-4℃	10mm	27℃(2002)	27℃(2002)
张家口	4月	18℃	4℃	17mm	33℃(2004)	33℃(2004)
张家口	5月	25℃	11℃	31mm	37℃(1983)	37℃(1983)
张家口	6月	28℃	16℃	61mm	39℃(2007)	39℃(2007)
张家口	7月	30℃	19℃	108mm	39℃(1999)	39℃(1999)
张家口	8月	28℃	17℃	99mm	38℃(1965)	38℃(1965)
张家口	9月	23℃	11℃	46mm	36℃(2002)	36℃(2002)
张家口	10月	16℃	4℃	19mm	28℃(1985)	28℃(1985)
张家口	11月	6℃	-5℃	6mm	20℃(1998)	20℃(1998)
张家口	12月	-1℃	-11℃	2mm	14℃(1989)	14℃(1989)
张掖	1月	0℃	-17℃	2mm	18℃(2002)	18℃(2002)
张掖	2月	4℃	-12℃	1mm	24℃(2008)	24℃(2008)
张掖	3月	11℃	-5℃	4mm	27℃(1959)	27℃(1959)
张掖	4月	18℃	2℃	5mm	33℃(2004)	33℃(2004)
张掖	5月	23℃	8℃	13mm	34℃(2007)	34℃(2007)
张掖	6月	28℃	12℃	21mm	38℃(1961)	38℃(1961)
张掖	7月	29℃	14℃	29mm	40℃(2001)	40℃(2001)
张掖	8月	28℃	14℃	29mm	39℃(1971)	39℃(1971)
张掖	9月	23℃	8℃	18mm	35℃(1994)	35℃(1994)
张掖	10月	16℃	0℃	5mm	30℃(2000)	30℃(2000)
张掖	11月	8℃	-7℃	2mm	24℃(1965)	24℃(1965)
张掖	12月	1℃	-14℃	2mm	20℃(1994)	20℃(1994)
彰武	1月	-6℃	-18℃	2mm	8℃(1976)	8℃(1976)
彰武	2月	-1℃	-14℃	2mm	16℃(1992)	16℃(1992)
彰武	3月	6℃	-6℃	9mm	21℃(2001)	21℃(2001)
彰武	4月	16℃	3℃	23mm	33℃(2007)	33℃(2007)
彰武	5月	23℃	10℃	41mm	36℃(2000)	36℃(2000)
彰武	6月	27℃	16℃	82mm	38℃(2001)	38℃(2001)
彰武	7月	29℃	20℃	148mm	37℃(2000)	37℃(2000)
彰武	8月	28℃	18℃	107mm	37℃(1982)	37℃(1982)
彰武	9月	24℃	11℃	53mm	35℃(1999)	35℃(1999)
彰武	10月	16℃	3℃	25mm	28℃(2006)	28℃(2006)
彰武	11月	5℃	-6℃	9mm	20℃(2008)	20℃(2008)
彰武	12月	-3℃	-14℃	3mm	13℃(1989)	13℃(1989)
漳平	1月	19℃	8℃	57mm	29℃(2008)	29℃(2008)
漳平	2月	20℃	10℃	99mm	32℃(2001)	32℃(2001)
漳平	3月	22℃	13℃	147mm	33℃(2001)	33℃(2001)
漳平	4月	27℃	17℃	170mm	35℃(2004)	35℃(2004)
漳平	5月	30℃	20℃	203mm	37℃(2007)	37℃(2007)
漳平	6月	32℃	23℃	245mm	39℃(2004)	39℃(2004)
漳平	7月	35℃	24℃	149mm	40℃(2003)	40℃(2003)
漳平	8月	34℃	24℃	218mm	40℃(2005)	40℃(2005)
漳平	9月	32℃	22℃	113mm	38℃(1995)	38℃(1995)
漳平	10月	29℃	18℃	43mm	37℃(2005)	37℃(2005)
漳平	11月	25℃	13℃	30mm	37℃(1996)	37℃(1996)
漳平	12月	20℃	9℃	44mm	30℃(2002)	30℃(2002)
漳州	1月	18℃	10℃	41mm	31℃(1959)	31℃(1959)
漳州	2月	18℃	11℃	80mm	30℃(1996)	30℃(1996)
漳州	3月	21℃	13℃	103mm	34℃(2000)	34℃(2000)
漳州	4月	25℃	17℃	145mm	36℃(2001)	36℃(2001)
漳州	5月	28℃	21℃	199mm	38℃(1991)	38℃(1991)
漳州	6月	31℃	24℃	280mm	39℃(1961)	39℃(1961)
漳州	7月	34℃	25℃	198mm	40℃(2003)	40℃(2003)
漳州	8月	33℃	25℃	225mm	39℃(1962)	39℃(1962)
漳州	9月	31℃	24℃	165mm	38℃(2008)	38℃(2008)
漳州	10月	28℃	20℃	55mm	35℃(2007)	35℃(2007)
漳州	11月	25℃	16℃	36mm	35℃(1996)	35℃(1996)
漳州	12月	21℃	11℃	30mm	30℃(2006)	30℃(2006)
樟树	1月	9℃	2℃	80mm	26℃(1967)	26℃(1967)
樟树	2月	11℃	4℃	112mm	30℃(1962)	30℃(1962)
樟树	3月	16℃	8℃	176mm	33℃(2007)	33℃(2007)
樟树	4月	22℃	15℃	224mm	36℃(2005)	36℃(2005)
樟树	5月	27℃	20℃	260mm	37℃(2004)	37℃(2004)
樟树	6月	30℃	23℃	283mm	39℃(1961)	39℃(1961)
樟树	7月	34℃	26℃	131mm	41℃(1961)	41℃(1961)
樟树	8月	34℃	26℃	115mm	41℃(2003)	41℃(2003)
樟树	9月	30℃	21℃	76mm	39℃(1964)	39℃(1964)
樟树	10月	24℃	16℃	60mm	36℃(2005)	36℃(2005)
樟树	11月	18℃	10℃	74mm	33℃(2003)	33℃(2003)
樟树	12月	12℃	4℃	49mm	27℃(1968)	27℃(1968)
昭苏	1月	-6℃	-17℃	6mm	6℃(1983)	6℃(1983)
昭苏	2月	-4℃	-15℃	7mm	10℃(1963)	10℃(1963)
昭苏	3月	2℃	-8℃	16mm	21℃(1962)	21℃(1962)
昭苏	4月	13℃	0℃	46mm	29℃(1988)	29℃(1988)
昭苏	5月	17℃	4℃	83mm	28℃(1977)	28℃(1977)
昭苏	6月	20℃	7℃	94mm	30℃(1961)	30℃(1961)
昭苏	7月	22℃	9℃	90mm	34℃(1983)	34℃(1983)
昭苏	8月	23℃	9℃	67mm	34℃(1990)	34℃(1990)
昭苏	9月	19℃	5℃	46mm	31℃(1997)	31℃(1997)
昭苏	10月	12℃	-1℃	27mm	25℃(1985)	25℃(1985)
昭苏	11月	3℃	-8℃	14mm	17℃(2006)	17℃(2006)
昭苏	12月	-3℃	-13℃	9mm	10℃(1989)	10℃(1989)
昭通	1月	9℃	-2℃	7mm	24℃(2006)	24℃(2006)
昭通	2月	12℃	0℃	7mm	26℃(1999)	26℃(1999)
昭通	3月	17℃	3℃	13mm	30℃(2007)	30℃(2007)
昭通	4月	21℃	8℃	30mm	32℃(1958)	32℃(1958)
昭通	5月	23℃	11℃	74mm	33℃(1987)	33℃(1987)
昭通	6月	23℃	14℃	133mm	34℃(1963)	34℃(1963)
昭通	7月	25℃	16℃	155mm	33℃(1952)	33℃(1952)
昭通	8月	25℃	15℃	119mm	31℃(1953)	31℃(1953)
昭通	9月	22℃	13℃	90mm	33℃(2006)	33℃(2006)
昭通	10月	17℃	9℃	57mm	29℃(2005)	29℃(2005)
昭通	11月	14℃	4℃	17mm	26℃(1952)	26℃(1952)
昭通	12月	11℃	0℃	5mm	23℃(1993)	23℃(1993)
镇安	1月	7℃	-3℃	6mm	19℃(2007)	19℃(2007)
镇安	2月	10℃	-1℃	11mm	24℃(1999)	24℃(1999)
镇安	3月	15℃	4℃	31mm	33℃(2003)	33℃(2003)
镇安	4月	21℃	9℃	57mm	36℃(2004)	36℃(2004)
镇安	5月	25℃	13℃	77mm	36℃(1982)	36℃(1982)
镇安	6月	28℃	17℃	90mm	40℃(2004)	40℃(2004)
镇安	7月	30℃	20℃	155mm	40℃(2006)	40℃(2006)
镇安	8月	29℃	19℃	122mm	39℃(1986)	39℃(1986)
镇安	9月	24℃	15℃	119mm	39℃(1997)	39℃(1997)
镇安	10月	19℃	9℃	78mm	31℃(1987)	31℃(1987)
镇安	11月	13℃	4℃	29mm	26℃(2006)	26℃(2006)
镇安	12月	8℃	-1℃	7mm	19℃(1989)	19℃(1989)
镇江	1月	7℃	-1℃	34mm	--	--
镇江	2月	9℃	1℃	42mm	--	--
镇江	3月	14℃	5℃	68mm	--	--
镇江	4月	20℃	11℃	58mm	--	--
